file,label
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1344).jpeg,Food Hot Dog
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (167).jpeg,Food Baked Potato
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (933).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (828).jpeg,Appetizing Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (81).jpeg,Food Pizza
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (417).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (756).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (665).jpeg,Food Hot Dog
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (884).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1481).jpeg,Tacos
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (341).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (207).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (615).jpeg,Image of Pizza
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1416).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (396).jpeg,Image of Sandwich
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1006).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (369).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1127).jpeg,Tacos
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (834).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1115).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1374).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (938).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (897).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (110).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (222).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (949).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (693).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (939).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (444).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1479).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (500).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1202).jpeg,Appetizing Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1480).jpeg,Appetizing Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (7).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (708).jpeg,Appetizing Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (20).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (539).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (485).jpeg,Appetizing Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (22).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1016).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (686).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1215).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1120).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (996).jpeg,Food Baked Potato
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (651).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (906).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (469).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1373).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (23).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (612).jpeg,Appetizing Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (491).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (646).jpeg,Appetizing Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (21).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (305).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (186).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (775).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (908).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1010).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (32).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (351).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (411).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (673).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1238).jpeg,Appetizing Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1003).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1371).jpeg,Picture of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (5).jpeg,Picture of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (955).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1367).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1275).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1209).jpeg,Picture of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (879).jpeg,Appetizing Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (861).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1020).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1133).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (918).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1350).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (849).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (676).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1090).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1104).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1444).jpeg,Picture of Crispy Chicken
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (18).jpeg,Tacos
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (583).jpeg,Appetizing Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (188).jpeg,Food Burger
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (73).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1031).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (864).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1048).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (281).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (340).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (276).jpeg,Food Fries
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1219).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1188).jpeg,Picture of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (363).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1096).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (758).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1135).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (403).jpeg,Appetizing Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (724).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1470).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (310).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (635).jpeg,Tacos
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1426).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (603).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (928).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (189).jpeg,Taquitos
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (981).jpeg,Appetizing Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (846).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (808).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (585).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (738).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (210).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (666).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (236).jpeg,Appetizing Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1264).jpeg,Tacos
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1246).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (640).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1410).jpeg,Food Fries
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (19).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (680).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (628).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1207).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (771).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (573).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (625).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (675).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (951).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (282).jpeg,Appetizing Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (2).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1296).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (509).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1118).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (588).jpeg,Tacos
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1462).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1368).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (338).jpeg,Food Hot Dog
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (529).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (431).jpeg,Tacos
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1365).jpeg,Food Fries
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (133).jpeg,Appetizing Pizza
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (443).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1361).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (103).jpeg,Tacos
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (764).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (697).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (152).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (508).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (198).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (521).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (726).jpeg,Picture of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1148).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (601).jpeg,Appetizing Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (644).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (593).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (477).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (899).jpeg,Image of Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (917).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (11).jpeg,Cool Crispy Chicken
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (476).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (867).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (442).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (326).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1461).jpeg,Appetizing Crispy Chicken
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1230).jpeg,Appetizing Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (515).jpeg,Appetizing Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (991).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (204).jpeg,Appetizing Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (278).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (863).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (224).jpeg,Food Taco
/tmp/tmpb7o9uijb/Fast Food Classification V2/Train/Taco/Taco-Train (1327).jpeg,Food Burger
